,events,clobRewards,spread,bestBid,bestAsk,id,conditionId,slug,endDate,liquidity,startDate,outcomes,outcomePrices,volume,active,closed,updatedAt,new,resolvedBy,groupItemTitle
332,"[{'id': '20497', 'ticker': 'uel-oly-bod-2025-03-13', 'slug': 'uel-oly-bod-2025-03-13', 'title': 'Olympiakos Piraeus vs. Bodo/Glimt', 'description': 'This event is for the upcoming UEL game, scheduled for March 13 at 1:45PM ET between Olympiakos Piraeus and Bodo/Glimt.', 'startDate': '2025-03-07T08:07:08.76216Z', 'creationDate': '2025-03-13T17:45:00Z', 'endDate': '2025-03-13T17:45:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 107705.8853, 'volume': 4152.117947, 'openInterest': 0, 'createdAt': '2025-03-07T08:00:42.172461Z', 'updatedAt': '2025-03-09T15:16:52.943255Z', 'competitive': 0.9869476177551876, 'volume24hr': 92.951736, 'enableOrderBook': True, 'liquidityClob': 107705.8853, 'negRisk': True, 'negRiskMarketID': '0x6f804e89f8372574e66c196fae50d9289f302f8702de653a5f5d3aa9680eb900', 'negRiskFeeBips': 0, 'commentCount': 0, 'series': [{'id': '10037', 'ticker': 'uel', 'slug': 'uel', 'title': 'UEL', 'seriesType': 'single', 'recurrence': 'weekly', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'active': True, 'closed': False, 'archived': False, 'featured': False, 'restricted': True, 'createdAt': '2025-02-05T19:19:05.343262Z', 'updatedAt': '2025-03-09T15:16:54.299336Z', 'volume': 8827.166809, 'liquidity': 829063.4779, 'commentCount': 25}], 'cyom': False, 'showAllOutcomes': False, 'showMarketImages': True, 'enableNegRisk': True, 'automaticallyActive': True, 'eventDate': '2025-03-13', 'startTime': '2025-03-13T17:45:00Z', 'eventWeek': 12, 'seriesSlug': 'uel', 'period': 'NS', 'negRiskAugmented': False}]",,0.03,0.6,0.63,527144,0xcd33309875ef0f39b31680db8a5df601cc785f0e93b167df2a47d89ccc25d2b2,uel-oly-bod-2025-03-13-oly,2025-03-13T17:45:00Z,35650.5331,2025-03-07T08:03:08.436128Z,"[""Yes"", ""No""]","[""0.615"", ""0.385""]",2028.80907,True,False,2025-03-09T15:18:53.084841Z,True,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Olympiakos Piraeus
333,"[{'id': '20497', 'ticker': 'uel-oly-bod-2025-03-13', 'slug': 'uel-oly-bod-2025-03-13', 'title': 'Olympiakos Piraeus vs. Bodo/Glimt', 'description': 'This event is for the upcoming UEL game, scheduled for March 13 at 1:45PM ET between Olympiakos Piraeus and Bodo/Glimt.', 'startDate': '2025-03-07T08:07:08.76216Z', 'creationDate': '2025-03-13T17:45:00Z', 'endDate': '2025-03-13T17:45:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 107705.8853, 'volume': 4152.117947, 'openInterest': 0, 'createdAt': '2025-03-07T08:00:42.172461Z', 'updatedAt': '2025-03-09T15:16:52.943255Z', 'competitive': 0.9869476177551876, 'volume24hr': 92.951736, 'enableOrderBook': True, 'liquidityClob': 107705.8853, 'negRisk': True, 'negRiskMarketID': '0x6f804e89f8372574e66c196fae50d9289f302f8702de653a5f5d3aa9680eb900', 'negRiskFeeBips': 0, 'commentCount': 0, 'series': [{'id': '10037', 'ticker': 'uel', 'slug': 'uel', 'title': 'UEL', 'seriesType': 'single', 'recurrence': 'weekly', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'active': True, 'closed': False, 'archived': False, 'featured': False, 'restricted': True, 'createdAt': '2025-02-05T19:19:05.343262Z', 'updatedAt': '2025-03-09T15:16:54.299336Z', 'volume': 8827.166809, 'liquidity': 829063.4779, 'commentCount': 25}], 'cyom': False, 'showAllOutcomes': False, 'showMarketImages': True, 'enableNegRisk': True, 'automaticallyActive': True, 'eventDate': '2025-03-13', 'startTime': '2025-03-13T17:45:00Z', 'eventWeek': 12, 'seriesSlug': 'uel', 'period': 'NS', 'negRiskAugmented': False}]",,0.02,0.21,0.23,527145,0x2cddb18157b7d8a9d7db0b37cde8b2aba0ce46f7495dde84ca1c817e34ad7a48,uel-oly-bod-2025-03-13-draw,2025-03-13T17:45:00Z,36926.7108,2025-03-07T08:03:34.735616Z,"[""Yes"", ""No""]","[""0.22"", ""0.78""]",4.166665,True,False,2025-03-09T15:19:08.50591Z,True,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Draw (Olympiakos Piraeus vs. Bodo/Glimt)
334,"[{'id': '20497', 'ticker': 'uel-oly-bod-2025-03-13', 'slug': 'uel-oly-bod-2025-03-13', 'title': 'Olympiakos Piraeus vs. Bodo/Glimt', 'description': 'This event is for the upcoming UEL game, scheduled for March 13 at 1:45PM ET between Olympiakos Piraeus and Bodo/Glimt.', 'startDate': '2025-03-07T08:07:08.76216Z', 'creationDate': '2025-03-13T17:45:00Z', 'endDate': '2025-03-13T17:45:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 107705.8853, 'volume': 4152.117947, 'openInterest': 0, 'createdAt': '2025-03-07T08:00:42.172461Z', 'updatedAt': '2025-03-09T15:16:52.943255Z', 'competitive': 0.9869476177551876, 'volume24hr': 92.951736, 'enableOrderBook': True, 'liquidityClob': 107705.8853, 'negRisk': True, 'negRiskMarketID': '0x6f804e89f8372574e66c196fae50d9289f302f8702de653a5f5d3aa9680eb900', 'negRiskFeeBips': 0, 'commentCount': 0, 'series': [{'id': '10037', 'ticker': 'uel', 'slug': 'uel', 'title': 'UEL', 'seriesType': 'single', 'recurrence': 'weekly', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'active': True, 'closed': False, 'archived': False, 'featured': False, 'restricted': True, 'createdAt': '2025-02-05T19:19:05.343262Z', 'updatedAt': '2025-03-09T15:16:54.299336Z', 'volume': 8827.166809, 'liquidity': 829063.4779, 'commentCount': 25}], 'cyom': False, 'showAllOutcomes': False, 'showMarketImages': True, 'enableNegRisk': True, 'automaticallyActive': True, 'eventDate': '2025-03-13', 'startTime': '2025-03-13T17:45:00Z', 'eventWeek': 12, 'seriesSlug': 'uel', 'period': 'NS', 'negRiskAugmented': False}]",,0.02,0.15,0.17,527146,0x977865aa83dd0ceecac6e125aa4175421ef3cdaadda3388732d7fa9eb8ee249b,uel-oly-bod-2025-03-13-bod,2025-03-13T17:45:00Z,35128.6414,2025-03-07T08:03:59.003926Z,"[""Yes"", ""No""]","[""0.16"", ""0.84""]",2119.142212,True,False,2025-03-09T15:18:45.169128Z,True,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Bodo/Glimt
335,"[{'id': '20498', 'ticker': 'uel-fra-ajx-2025-03-13', 'slug': 'uel-fra-ajx-2025-03-13', 'title': 'Eintracht Frankfurt vs. Ajax', 'description': 'This event is for the upcoming UEL game, scheduled for March 13 at 1:45PM ET between Eintracht Frankfurt and Ajax.', 'startDate': '2025-03-07T08:07:03.335544Z', 'creationDate': '2025-03-13T17:45:00Z', 'endDate': '2025-03-13T17:45:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 110896.0644, 'volume': 95.500635, 'openInterest': 0, 'createdAt': '2025-03-07T08:02:06.817361Z', 'updatedAt': '2025-03-09T15:16:51.236577Z', 'competitive': 0.9999750006249843, 'volume24hr': 44.268465, 'enableOrderBook': True, 'liquidityClob': 110896.0644, 'negRisk': True, 'negRiskMarketID': '0x65067c8375db152f8397470b813c23b8717a1207f73d336e8af4fb1fc202f500', 'negRiskFeeBips': 0, 'commentCount': 0, 'series': [{'id': '10037', 'ticker': 'uel', 'slug': 'uel', 'title': 'UEL', 'seriesType': 'single', 'recurrence': 'weekly', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'active': True, 'closed': False, 'archived': False, 'featured': False, 'restricted': True, 'createdAt': '2025-02-05T19:19:05.343262Z', 'updatedAt': '2025-03-09T15:16:54.299336Z', 'volume': 8827.166809, 'liquidity': 829063.4779, 'commentCount': 25}], 'cyom': False, 'showAllOutcomes': False, 'showMarketImages': True, 'enableNegRisk': True, 'automaticallyActive': True, 'eventDate': '2025-03-13', 'startTime': '2025-03-13T17:45:00Z', 'eventWeek': 12, 'seriesSlug': 'uel', 'period': 'NS', 'negRiskAugmented': False}]",,0.03,0.49,0.52,527147,0x7a65402a54ccdf7b6aaff9af031a1c337e55a8d984fc2d48414091755382a2ec,uel-fra-ajx-2025-03-13-fra,2025-03-13T17:45:00Z,36987.3401,2025-03-07T08:04:33.992545Z,"[""Yes"", ""No""]","[""0.505"", ""0.495""]",80.258475,True,False,2025-03-09T15:19:01.363842Z,True,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Eintracht Frankfurt
336,"[{'id': '20498', 'ticker': 'uel-fra-ajx-2025-03-13', 'slug': 'uel-fra-ajx-2025-03-13', 'title': 'Eintracht Frankfurt vs. Ajax', 'description': 'This event is for the upcoming UEL game, scheduled for March 13 at 1:45PM ET between Eintracht Frankfurt and Ajax.', 'startDate': '2025-03-07T08:07:03.335544Z', 'creationDate': '2025-03-13T17:45:00Z', 'endDate': '2025-03-13T17:45:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 110896.0644, 'volume': 95.500635, 'openInterest': 0, 'createdAt': '2025-03-07T08:02:06.817361Z', 'updatedAt': '2025-03-09T15:16:51.236577Z', 'competitive': 0.9999750006249843, 'volume24hr': 44.268465, 'enableOrderBook': True, 'liquidityClob': 110896.0644, 'negRisk': True, 'negRiskMarketID': '0x65067c8375db152f8397470b813c23b8717a1207f73d336e8af4fb1fc202f500', 'negRiskFeeBips': 0, 'commentCount': 0, 'series': [{'id': '10037', 'ticker': 'uel', 'slug': 'uel', 'title': 'UEL', 'seriesType': 'single', 'recurrence': 'weekly', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'active': True, 'closed': False, 'archived': False, 'featured': False, 'restricted': True, 'createdAt': '2025-02-05T19:19:05.343262Z', 'updatedAt': '2025-03-09T15:16:54.299336Z', 'volume': 8827.166809, 'liquidity': 829063.4779, 'commentCount': 25}], 'cyom': False, 'showAllOutcomes': False, 'showMarketImages': True, 'enableNegRisk': True, 'automaticallyActive': True, 'eventDate': '2025-03-13', 'startTime': '2025-03-13T17:45:00Z', 'eventWeek': 12, 'seriesSlug': 'uel', 'period': 'NS', 'negRiskAugmented': False}]",,0.02,0.24,0.26,527148,0x6eed00a69998e861ff772b684ead9b3a17a80b838f97deab0c83d52fae41a3c0,uel-fra-ajx-2025-03-13-draw,2025-03-13T17:45:00Z,36830.669,2025-03-07T08:04:58.599Z,"[""Yes"", ""No""]","[""0.25"", ""0.75""]",3.703702,True,False,2025-03-09T15:19:13.046116Z,True,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Draw (Eintracht Frankfurt vs. Ajax)
337,"[{'id': '20498', 'ticker': 'uel-fra-ajx-2025-03-13', 'slug': 'uel-fra-ajx-2025-03-13', 'title': 'Eintracht Frankfurt vs. Ajax', 'description': 'This event is for the upcoming UEL game, scheduled for March 13 at 1:45PM ET between Eintracht Frankfurt and Ajax.', 'startDate': '2025-03-07T08:07:03.335544Z', 'creationDate': '2025-03-13T17:45:00Z', 'endDate': '2025-03-13T17:45:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 110896.0644, 'volume': 95.500635, 'openInterest': 0, 'createdAt': '2025-03-07T08:02:06.817361Z', 'updatedAt': '2025-03-09T15:16:51.236577Z', 'competitive': 0.9999750006249843, 'volume24hr': 44.268465, 'enableOrderBook': True, 'liquidityClob': 110896.0644, 'negRisk': True, 'negRiskMarketID': '0x65067c8375db152f8397470b813c23b8717a1207f73d336e8af4fb1fc202f500', 'negRiskFeeBips': 0, 'commentCount': 0, 'series': [{'id': '10037', 'ticker': 'uel', 'slug': 'uel', 'title': 'UEL', 'seriesType': 'single', 'recurrence': 'weekly', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'active': True, 'closed': False, 'archived': False, 'featured': False, 'restricted': True, 'createdAt': '2025-02-05T19:19:05.343262Z', 'updatedAt': '2025-03-09T15:16:54.299336Z', 'volume': 8827.166809, 'liquidity': 829063.4779, 'commentCount': 25}], 'cyom': False, 'showAllOutcomes': False, 'showMarketImages': True, 'enableNegRisk': True, 'automaticallyActive': True, 'eventDate': '2025-03-13', 'startTime': '2025-03-13T17:45:00Z', 'eventWeek': 12, 'seriesSlug': 'uel', 'period': 'NS', 'negRiskAugmented': False}]",,0.02,0.23,0.25,527149,0x327884f9a846ee354b7b43b57074c3db66c5dfc7c0d988b97276fd5a5ea46038,uel-fra-ajx-2025-03-13-ajx,2025-03-13T17:45:00Z,37078.0553,2025-03-07T08:05:25.450137Z,"[""Yes"", ""No""]","[""0.24"", ""0.76""]",11.538458,True,False,2025-03-09T15:18:51.35437Z,True,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Ajax
338,"[{'id': '20499', 'ticker': 'uel-ath-rom-2025-03-13', 'slug': 'uel-ath-rom-2025-03-13', 'title': 'Athletic Club vs. AS Roma', 'description': 'This event is for the upcoming UEL game, scheduled for March 13 at 1:45PM ET between Athletic Club and AS Roma.', 'startDate': '2025-03-07T08:07:03.352259Z', 'creationDate': '2025-03-13T17:45:00Z', 'endDate': '2025-03-13T17:45:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 53325.145, 'volume': 72.064996, 'openInterest': 0, 'createdAt': '2025-03-07T08:03:33.152816Z', 'updatedAt': '2025-03-09T15:16:51.200018Z', 'competitive': 1, 'volume24hr': 28.4942, 'enableOrderBook': True, 'liquidityClob': 53325.145, 'negRisk': True, 'negRiskMarketID': '0x8cd625f194cbf359269096cd187dcb3130eaa6440f3103709f0b86eb8dcd7e00', 'negRiskFeeBips': 0, 'commentCount': 0, 'series': [{'id': '10037', 'ticker': 'uel', 'slug': 'uel', 'title': 'UEL', 'seriesType': 'single', 'recurrence': 'weekly', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'active': True, 'closed': False, 'archived': False, 'featured': False, 'restricted': True, 'createdAt': '2025-02-05T19:19:05.343262Z', 'updatedAt': '2025-03-09T15:16:54.299336Z', 'volume': 8827.166809, 'liquidity': 829063.4779, 'commentCount': 25}], 'cyom': False, 'showAllOutcomes': False, 'showMarketImages': True, 'enableNegRisk': True, 'automaticallyActive': True, 'eventDate': '2025-03-13', 'startTime': '2025-03-13T17:45:00Z', 'eventWeek': 12, 'seriesSlug': 'uel', 'period': 'NS', 'negRiskAugmented': False}]",,0.02,0.49,0.51,527150,0x297e28523acc30c7f8a683b246464bcbf222f153ec14e581ce8594b46ee4d619,uel-ath-rom-2025-03-13-ath,2025-03-13T17:45:00Z,17764.309,2025-03-07T08:05:58.99818Z,"[""Yes"", ""No""]","[""0.5"", ""0.5""]",29.69079,True,False,2025-03-09T15:18:46.689188Z,True,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Athletic Club
339,"[{'id': '20499', 'ticker': 'uel-ath-rom-2025-03-13', 'slug': 'uel-ath-rom-2025-03-13', 'title': 'Athletic Club vs. AS Roma', 'description': 'This event is for the upcoming UEL game, scheduled for March 13 at 1:45PM ET between Athletic Club and AS Roma.', 'startDate': '2025-03-07T08:07:03.352259Z', 'creationDate': '2025-03-13T17:45:00Z', 'endDate': '2025-03-13T17:45:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 53325.145, 'volume': 72.064996, 'openInterest': 0, 'createdAt': '2025-03-07T08:03:33.152816Z', 'updatedAt': '2025-03-09T15:16:51.200018Z', 'competitive': 1, 'volume24hr': 28.4942, 'enableOrderBook': True, 'liquidityClob': 53325.145, 'negRisk': True, 'negRiskMarketID': '0x8cd625f194cbf359269096cd187dcb3130eaa6440f3103709f0b86eb8dcd7e00', 'negRiskFeeBips': 0, 'commentCount': 0, 'series': [{'id': '10037', 'ticker': 'uel', 'slug': 'uel', 'title': 'UEL', 'seriesType': 'single', 'recurrence': 'weekly', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'active': True, 'closed': False, 'archived': False, 'featured': False, 'restricted': True, 'createdAt': '2025-02-05T19:19:05.343262Z', 'updatedAt': '2025-03-09T15:16:54.299336Z', 'volume': 8827.166809, 'liquidity': 829063.4779, 'commentCount': 25}], 'cyom': False, 'showAllOutcomes': False, 'showMarketImages': True, 'enableNegRisk': True, 'automaticallyActive': True, 'eventDate': '2025-03-13', 'startTime': '2025-03-13T17:45:00Z', 'eventWeek': 12, 'seriesSlug': 'uel', 'period': 'NS', 'negRiskAugmented': False}]",,0.02,0.26,0.28,527151,0x2506933556467a9e734f3b598be2e4ca70ed6cc9dda465bb95fc3c99b243894b,uel-ath-rom-2025-03-13-draw,2025-03-13T17:45:00Z,17722.5384,2025-03-07T08:06:25.415179Z,"[""Yes"", ""No""]","[""0.27"", ""0.73""]",8.494206,True,False,2025-03-09T15:19:13.871701Z,True,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Draw (Athletic Club vs. AS Roma)
340,"[{'id': '20499', 'ticker': 'uel-ath-rom-2025-03-13', 'slug': 'uel-ath-rom-2025-03-13', 'title': 'Athletic Club vs. AS Roma', 'description': 'This event is for the upcoming UEL game, scheduled for March 13 at 1:45PM ET between Athletic Club and AS Roma.', 'startDate': '2025-03-07T08:07:03.352259Z', 'creationDate': '2025-03-13T17:45:00Z', 'endDate': '2025-03-13T17:45:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 53325.145, 'volume': 72.064996, 'openInterest': 0, 'createdAt': '2025-03-07T08:03:33.152816Z', 'updatedAt': '2025-03-09T15:16:51.200018Z', 'competitive': 1, 'volume24hr': 28.4942, 'enableOrderBook': True, 'liquidityClob': 53325.145, 'negRisk': True, 'negRiskMarketID': '0x8cd625f194cbf359269096cd187dcb3130eaa6440f3103709f0b86eb8dcd7e00', 'negRiskFeeBips': 0, 'commentCount': 0, 'series': [{'id': '10037', 'ticker': 'uel', 'slug': 'uel', 'title': 'UEL', 'seriesType': 'single', 'recurrence': 'weekly', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'active': True, 'closed': False, 'archived': False, 'featured': False, 'restricted': True, 'createdAt': '2025-02-05T19:19:05.343262Z', 'updatedAt': '2025-03-09T15:16:54.299336Z', 'volume': 8827.166809, 'liquidity': 829063.4779, 'commentCount': 25}], 'cyom': False, 'showAllOutcomes': False, 'showMarketImages': True, 'enableNegRisk': True, 'automaticallyActive': True, 'eventDate': '2025-03-13', 'startTime': '2025-03-13T17:45:00Z', 'eventWeek': 12, 'seriesSlug': 'uel', 'period': 'NS', 'negRiskAugmented': False}]",,0.02,0.22,0.24,527152,0x2565d91a1e958305581b30f2f3c9b9e1c84db0ce3f7be235a64135fb557c3a1e,uel-ath-rom-2025-03-13-rom,2025-03-13T17:45:00Z,17853.2976,2025-03-07T08:06:55.032776Z,"[""Yes"", ""No""]","[""0.23"", ""0.77""]",33.88,True,False,2025-03-09T15:18:47.453383Z,True,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,AS Roma
341,"[{'id': '20500', 'ticker': 'uel-laz-plz-2025-03-13', 'slug': 'uel-laz-plz-2025-03-13', 'title': 'Lazio vs. Plzen', 'description': 'This event is for the upcoming UEL game, scheduled for March 13 at 1:45PM ET between Lazio and Plzen.', 'startDate': '2025-03-07T08:11:05.500494Z', 'creationDate': '2025-03-13T17:45:00Z', 'endDate': '2025-03-13T17:45:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 111087.299, 'volume': 116.690777, 'openInterest': 0, 'createdAt': '2025-03-07T08:04:57.041402Z', 'updatedAt': '2025-03-09T15:16:51.196641Z', 'competitive': 0.9558173433056943, 'volume24hr': 99.003729, 'enableOrderBook': True, 'liquidityClob': 111087.299, 'negRisk': True, 'negRiskMarketID': '0xc16c9567cc24d9cd0de425967946ccdfc9e244f9ea6583685c437a75537dfc00', 'negRiskFeeBips': 0, 'commentCount': 0, 'series': [{'id': '10037', 'ticker': 'uel', 'slug': 'uel', 'title': 'UEL', 'seriesType': 'single', 'recurrence': 'weekly', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'active': True, 'closed': False, 'archived': False, 'featured': False, 'restricted': True, 'createdAt': '2025-02-05T19:19:05.343262Z', 'updatedAt': '2025-03-09T15:16:54.299336Z', 'volume': 8827.166809, 'liquidity': 829063.4779, 'commentCount': 25}], 'cyom': False, 'showAllOutcomes': False, 'showMarketImages': True, 'enableNegRisk': True, 'automaticallyActive': True, 'eventDate': '2025-03-13', 'startTime': '2025-03-13T17:45:00Z', 'eventWeek': 12, 'seriesSlug': 'uel', 'period': 'NS', 'negRiskAugmented': False}]",,0.01,0.71,0.72,527153,0xbc214905bf66a31767a58c8f36f6d3175245799c86a3ec1b082165443395bfbb,uel-laz-plz-2025-03-13-laz,2025-03-13T17:45:00Z,37004.989,2025-03-07T08:07:29.724955Z,"[""Yes"", ""No""]","[""0.715"", ""0.285""]",93.245804,True,False,2025-03-09T15:19:05.564218Z,True,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Lazio
342,"[{'id': '20500', 'ticker': 'uel-laz-plz-2025-03-13', 'slug': 'uel-laz-plz-2025-03-13', 'title': 'Lazio vs. Plzen', 'description': 'This event is for the upcoming UEL game, scheduled for March 13 at 1:45PM ET between Lazio and Plzen.', 'startDate': '2025-03-07T08:11:05.500494Z', 'creationDate': '2025-03-13T17:45:00Z', 'endDate': '2025-03-13T17:45:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel-pick-t_mF8Wp5j8bH.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 111087.299, 'volume': 116.690777, 'openInterest': 0, 'createdAt': '2025-03-07T08:04:57.041402Z', 'updatedAt': '2025-03-09T15:16:51.196641Z', 'competitive': 0.9558173433056943, 'volume24hr': 99.003729, 'enableOrderBook': True, 'liquidityClob': 111087.299, 'negRisk': True, 'negRiskMarketID': '0xc16c9567cc24d9cd0de425967946ccdfc9e244f9ea6583685c437a75537dfc00', 'negRiskFeeBips': 0, 'commentCount': 0, 'series': [{'id': '10037', 'ticker': 'uel', 'slug': 'uel', 'title': 'UEL', 'seriesType': 'single', 'recurrence': 'weekly', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png', 'active': True, 'closed': False, 'archived': False, 'featured': False, 'restricted': True, 'createdAt': '2025-02-05T19:19:05.343262Z', 'updatedAt': '2025-03-09T15:16:54.299336Z', 'volume': 8827.166809, 'liquidity': 829063.4779, 'commentCount': 25}], 'cyom': False, 'showAllOutcomes': False, 'showMarketImages': True, 'enableNegRisk': True, 'automaticallyActive': True, 'eventDate': '2025-03-13', 'startTime': '2025-03-13T17:45:00Z', 'eventWeek': 12, 'seriesSlug': 'uel', 'period': 'NS', 'negRiskAugmented': False}]",,0.02,0.17,0.19,527154,0x72605f3e704988d366ffa88966566ea817475087f446569f3b35e6bedaedd0ce,uel-laz-plz-2025-03-13-draw,2025-03-13T17:45:00Z,37005.6,2025-03-07T08:07:48.879347Z,"[""Yes"", ""No""]","[""0.18"", ""0.82""]",5.263156,True,False,2025-03-09T15:18:15.295729Z,True,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,Draw (Lazio vs. Plzen)
