,data,next_cursor,limit,count
396,"{'condition_id': '0x571295a4f8ae98333b574becfedd1d6b28f843e5e382e0e075a8f6f1e1462447', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '67173215191593932136352390980197035130758677933392786652294924565684555326188', 'outcome': 'Suns', 'price': 1, 'winner': True}, {'token_id': '19539207335982658334755327575348501565274948556806713350143264923864557615949', 'outcome': 'Thunder', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
397,"{'condition_id': '0x04de265742e98963a943a63f33c30b33d838a5f9847377a8ccc8382287119c59', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '102485865029989966351571913210334587183708028445078271606499526484549720881381', 'outcome': 'Hawks', 'price': 0, 'winner': False}, {'token_id': '40434310562299821706969477629599264036212388528284056498677412545152466825415', 'outcome': 'Hornets', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
398,"{'condition_id': '0xf7361757ca9cffea44caa5a15518acf6a3f6fafaa6f98b5b6acc6c534c73975e', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '48584505885121604596171740525828685580125369108325738243020324628270686754523', 'outcome': 'Timberwolves', 'price': 0, 'winner': False}, {'token_id': '66331701276800395092867438315106573313862503603607500038544510889542576564411', 'outcome': 'Jazz', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
399,"{'condition_id': '0x383d34d2b59f3581f3e217bd5f8d16904e12bbca65479046a7f0f6d99af2be5b', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '114444439096511532966723149436707978003648939801344482008524679177862118090057', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '3254622531312767664122923724952656868824305015031921518689356488823282184227', 'outcome': 'No', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
400,"{'condition_id': '0x97991ab98c98f93c50fed9dc04e2358d790738e7e43e58c2980f933bd0815707', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '72445042839537846485647471030764362259256217156495980690589666111245429448123', 'outcome': 'Spurs', 'price': 0, 'winner': False}, {'token_id': '90602736990674164984529847819550421543181426544140828058968816775407039418123', 'outcome': 'Cavaliers', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
401,"{'condition_id': '0x386750dd12e6803962406465e845dd4ab2e910725a3a35e8fb74bb75032481ae', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '26762056040273498834393797118087671500832196045655067026725010169120769446206', 'outcome': 'Boston Red Sox', 'price': 0, 'winner': False}, {'token_id': '56913499639481517460561257315180565201430754336278489181810395371152011728032', 'outcome': 'Tampa Bay Rays', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
402,"{'condition_id': '0xdeeed8e593b23c853cd1bc1c85259b9535f32734d2a73f4f7d5e487faaa4eed1', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '41909194383884489857051533149267887932706513238474711698327450766299364965897', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '46296129944740145134028887886488800558338482961897658822042889421944724008114', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
403,"{'condition_id': '0x37057a8a76f0d8ddbdbaa017c01ac72d6f6581babc70ad8e918e2af5889c2529', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '80941347794200283825993654914466556523689050648440828768469280841338320719534', 'outcome': 'Spurs', 'price': 0, 'winner': False}, {'token_id': '62512135534261656946296203757757281561011418045395909322125228276841733444517', 'outcome': 'Bulls', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
404,"{'condition_id': '0xd431624aba0aee48ec0d1a741a6e196d371b8e00c53d74dd38bc7e81e71786af', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '47139679549206959067766971927165132811965634461694639741879860806656445981483', 'outcome': 'Rockets', 'price': 0, 'winner': False}, {'token_id': '114569349474396644030090840399695698770434493974895978066317977886784162879936', 'outcome': 'Heat', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
405,"{'condition_id': '0x593f42d2aae1e83361f1b81a9269d1e60859e8a0a0580d2bb9dbbf1960658a43', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '18430245575616827267765434871753108104855137672576110689434638615017773639606', 'outcome': 'Bulls', 'price': 0, 'winner': False}, {'token_id': '1310122846003393512749917603850038436033353603255219061558437957978775785397', 'outcome': 'Pacers', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
406,"{'condition_id': '0x7e6488eadc8fc58186091fc8db7cd7946dbe15f70f3607f7f197f3e74901f908', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '54663117294022528385601661991520131323669248856526706218963217967937304019396', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '82605074636298019650875866528882317585922531397163514824755769999593709272661', 'outcome': 'No', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
407,"{'condition_id': '0x1abcad867bb2c3f321c1b907405242276c67558326df864bfc1caaaa4889efd9', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '28472083619533182392895787090532343922940539578448216237750933188539362018755', 'outcome': 'Pistons', 'price': 0.1196, 'winner': False}, {'token_id': '103656824133196311226751781529397823353266245813383734757609299465429413933864', 'outcome': 'Cavaliers', 'price': 0.8804, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
408,"{'condition_id': '0x33f43f61d0fc3c94b551db3d2e2e1bc44e6a45bb529150436471d22ef2bd9357', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '107989215663244989258785272834341358148049112269628412368585328834152877988281', 'outcome': 'Yes', 'price': 0.0001, 'winner': False}, {'token_id': '3496082291776632777794948227400295681548467653408188713800679765746558722708', 'outcome': 'No', 'price': 0.9999, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
409,"{'condition_id': '', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '', 'outcome': '', 'price': 0, 'winner': False}, {'token_id': '', 'outcome': '', 'price': 0, 'winner': False}], 'active': False, 'closed': False, 'archived': True, 'accepting_orders': False}",NTAw,500,500
410,"{'condition_id': '0x177cda40ffe00e6d89c1af8c2cc280581361a4350ac8766d16eaebf8c02167ad', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '55438570117295462128623445714506670634001994137643275679764526422660520980974', 'outcome': 'Braves', 'price': 0, 'winner': False}, {'token_id': '108653314058497301870589189970340189736443843258890974837866663132029996092335', 'outcome': 'Red Sox', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
411,"{'condition_id': '0x0c7ba72e42ef557d870af9c447440c0a5d32391c288d7eb3b0e0a5b37be9b608', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '22170479559895620198378266304200015846734515789283845242230010849093738578125', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '28160965650330676477647953797537745908351915676947175001506767669367482516875', 'outcome': 'No', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
412,"{'condition_id': '0xbef6c7852fc34994519130ff070fd2d5076190d289ed4a39e0ab292771827575', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '55544206602594048554293358824765408136952900951415753747854319852183338236890', 'outcome': 'Yes', 'price': 0.0008, 'winner': False}, {'token_id': '19127023076372046269298403771653332520940842110538574800786078809221006084566', 'outcome': 'No', 'price': 0.9992, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
413,"{'condition_id': '0xee36ec69318aee06a6cc5d1287c5bbbd8b533926ae4b284623114d5071fdd717', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '102640916187022704133939093501107281254787317798470969227118600241082315279333', 'outcome': 'Djokovic', 'price': 1, 'winner': False}, {'token_id': '84425526836702705992146966113769632778980748770164108520806997140875979379477', 'outcome': 'Sinner', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
414,"{'condition_id': '0xe759494f3013f6ffbe8e651757234d425c31240659be554bba843df376f22fcc', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '25574996692625193240512689361369249922835973438237204632360737589292148162738', 'outcome': 'Run', 'price': 0.9991, 'winner': False}, {'token_id': '112860085716065932121353628709651074217978604013810115052153933138150786193526', 'outcome': 'Pass', 'price': 0.0009, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
415,"{'condition_id': '0xb4b0987ae586d6d9da55cefdb46bbda68b527a47ef3c1fd4aacfd55cbd26c97c', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '82652472256733092152894012429076195963170995200353413986994326093811776254395', 'outcome': 'Timberwolves', 'price': 1, 'winner': True}, {'token_id': '88175083228888642242573968361151308744474573359189883935042541252801265748866', 'outcome': 'Mavericks', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
416,"{'condition_id': '0xf1cd6cd924b89e07ddc2327e76306190c12c2b0d182a4d6642a0977f3fbf7ed8', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '115517063311194628834271365305401761445151808183173547943610402226854868632357', 'outcome': 'Yes', 'price': 1, 'winner': False}, {'token_id': '23119934733452487317830941474930383595031719496724382115498223281349226192994', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
417,"{'condition_id': '0x0efcd5dd54ba77c43d4017474c6f36873336e142d508cd65ef74c68267815aad', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '32691275563493322989092697780482646077015951858463038171689116823264757208765', 'outcome': 'Djokovic', 'price': 0.81, 'winner': False}, {'token_id': '13422393849104952917945640044590719178356521972940000374359370128790822486363', 'outcome': 'Kyrgios', 'price': 0.19, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
418,"{'condition_id': '0x88dd8f8829a7efdb458e8b551fa332d466898f01b3ed26b02727a070303f3a4b', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '23297970555312850813091213675610498196691708563627225415425080042702356612772', 'outcome': 'Yes', 'price': 0.0067, 'winner': False}, {'token_id': '22915874961425713727313156987577198018583072296480438115193561230646321616536', 'outcome': 'No', 'price': 0.9933, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
419,"{'condition_id': '0x7df8f4c7524fd0f985cb1472686766889d169a66867121d6182d904c544e2355', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '115716676942950187435443549473989210938047031932715129896386605934200312654222', 'outcome': 'Nets', 'price': 0, 'winner': False}, {'token_id': '82158548528047012130195146184825549913935965721828640927442316458826788802129', 'outcome': 'Celtics', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
420,"{'condition_id': '0xcbe2211244525dd6245c1a7875132215e3c5a1e9e8a1013d996c2dae769b62b8', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '106510692201476350018868230541630661022400888634955872483918697719512406430179', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '80160627816687864064395435425332409156776985951929833876693852205494069645116', 'outcome': 'No', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
421,"{'condition_id': '0x6f9be672b5a09f8d9bc260f7e6a2f7f99acc04a9f25c43bf6fc392b303ac7ab3', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '108348439747067960900216315042181975503043128418324899121066436021992470496785', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '66019463355673743415186771722882964436541418063347393469019522182920738235222', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
422,"{'condition_id': '0x8416006eded5102881349c5ab1e15d81de7496527915db59cc76a8df7f271d69', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '20297601973574352236858165315609558710267507989674725146519713359591393106624', 'outcome': 'Celtics', 'price': 1, 'winner': False}, {'token_id': '48222966179613492854296204126295100650952865928263922076101654637330688677512', 'outcome': 'Warriors', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
423,"{'condition_id': '0x9004c4257afadece16ba9a55ca6eb54ac368edc4653e1456a81e32e631f3c0bf', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '52160133223908332782096543478459323168615526835744707628370637160473024065995', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '630017848267896212310404688055589104725667884704154383105826152982288456053', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
424,"{'condition_id': '0x674a0ec759b97b3e8430c602e73382189d994aeb63e7826ed2a2c23f10e0263c', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '111427177250008094499940693098161246640167442638160747802817814543791072242249', 'outcome': 'Yes', 'price': 0.0024, 'winner': False}, {'token_id': '52009936939661415162095397795537406484289397718596230859379332710698619016957', 'outcome': 'No', 'price': 0.9976, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
425,"{'condition_id': '0x4c4cb1312877d777eee229ee9d5003a0482c93c4ca28ca85ecba44d9cf1b0c7b', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '30760075998852712443576380055149289984071129340477911439751327316132110761950', 'outcome': 'Warriors', 'price': 0.021, 'winner': False}, {'token_id': '80022917040795132281919389999811253361426778723035995079156952452592365870689', 'outcome': 'Trail Blazers', 'price': 0.979, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
426,"{'condition_id': '0xb62bd4dfc19d30b1f4b6610001232a4f2bf3242de3bcdc37ac982b625dcad7de', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '60193719572540979232953359805150876110595103099587082822572761696517191154359', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '24188608803800222501254943605387143369466838536639416049740736566964670654928', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
427,"{'condition_id': '0x58227dffac254afb3dabfa297b3cd84a779ae1d5253ac2926a668b37b269abed', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '39814060964578704651534021320845383309268018715561985690066855726473252364948', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '75130424199885985989290648477144807558221672119959761153479035274035020998587', 'outcome': 'No', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
428,"{'condition_id': '0x497822fe101391c6b8453cfc0ab1baf8d2b3dd24e65919426257d6be1b3d5c34', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '66601164450299462797888171182257394413204050345458306743790294475971490621730', 'outcome': 'Ravens', 'price': 0, 'winner': False}, {'token_id': '23058926010942005878171760678623069135202347573653508984389408926177961052678', 'outcome': 'Bengals', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
429,"{'condition_id': '0x26aaa996aca5a49dc6f953345dc040c307cc3193fd266233a552b4cb656e7b68', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '59934972241418523019355520979088080559003011200583101152766472774176644156025', 'outcome': 'Raptors', 'price': 0, 'winner': False}, {'token_id': '112537892602795289050404522063440435156775798288625861960383657309900121621191', 'outcome': 'Suns', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
430,"{'condition_id': '0xf0bba7de36096bc1aa410653b66ad6ff30ca0409454bebb055b09f3c3915a86c', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '36493711549671937246658436730998354303063613774443106674094485546314560542305', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '14151399106496984768508109779731837882199889145175535973711355640165189680237', 'outcome': 'No', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
431,"{'condition_id': '0xbe7a0cd00b85efe732537da86f9b2eb9af8b4b0c3d2a960f8a462d0bfbc93577', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '79973731473899112830576303097118808894476677561422459395313039900794283741989', 'outcome': 'Yes', 'price': 0.0002, 'winner': False}, {'token_id': '107735667811583629624432260176244482974373921637751215743809006862940344799501', 'outcome': 'No', 'price': 0.9998, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
432,"{'condition_id': '0x754b8ba5ebb9fc680f54d68fd090a97b1338ce40dc9352a1418b850cd39d2826', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '47659518503564745345106406946730196938211163628772753580574480211108967529451', 'outcome': '49ers', 'price': 0, 'winner': False}, {'token_id': '62297303578606689886976361789746112348251975306659756685443408627321525931457', 'outcome': 'Eagles', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
433,"{'condition_id': '0xc9bd900c0dd6d792739416cb3a5099994718c368ccf2cd6281a2b52ae702c157', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '64103686487620830608964317629849208736794902331097692121022499837797712582640', 'outcome': 'Wizards', 'price': 0.0374, 'winner': False}, {'token_id': '114475877859036601838319301116700243927350914056888345500609635597686865590026', 'outcome': 'Knicks', 'price': 0.9626, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
434,"{'condition_id': '', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '', 'outcome': '', 'price': 0, 'winner': False}, {'token_id': '', 'outcome': '', 'price': 0, 'winner': False}], 'active': False, 'closed': False, 'archived': True, 'accepting_orders': False}",NTAw,500,500
435,"{'condition_id': '0x79bd48d8048331c987dc3ca1844cb177784cdb13650c05499018d8613cf57019', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '77555900340270613861532014810506582793430896265740881436834358510430894519678', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '56465078737446319246846941335977317006153101238748010133244558678858034045607', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
436,"{'condition_id': '', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '', 'outcome': '', 'price': 0, 'winner': False}, {'token_id': '', 'outcome': '', 'price': 0, 'winner': False}], 'active': False, 'closed': False, 'archived': True, 'accepting_orders': False}",NTAw,500,500
437,"{'condition_id': '0x5557f9db4a4c65eedec3590a96b010be9480bc2f7eb6a268265b5bd9cb1cd83a', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '66422595402509986407527865551965322572567778459424954339418456851295709245829', 'outcome': 'Yes', 'price': 1, 'winner': False}, {'token_id': '1395951639798721525265635807693342779998329153064980037086144510721014303962', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
438,"{'condition_id': '0x8adac8e898ae5dcbb0badc585dc228c9d52b0e374898318f97fbbba51ff0bc4d', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '28406420966965980411563426705005334018922603281158835268061789041481698602141', 'outcome': 'Lakers', 'price': 0, 'winner': False}, {'token_id': '17375224680167563106916535332741800664562727091767605880068588152473086393634', 'outcome': 'Knicks', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
439,"{'condition_id': '0x1e4e3fd08a00d9c8bb4edf70ea1c00cb43a87a1d5a2eeb639417a1a382330711', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '98073537769226386319175656300224398745887796216643347293943858335752654974763', 'outcome': 'Yes', 'price': 0.0036, 'winner': False}, {'token_id': '34531903250873576826390835545074042631917078965553418201131767076484751559315', 'outcome': 'No', 'price': 0.9964, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
440,"{'condition_id': '0xf6143ad3ce7b1f3044a0e20f2d992132f0c7b172c5caf3edd69d53e8b4a6e7b0', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '55059040236764057853596698997028131932925913975583655858572439429457181618224', 'outcome': 'Yes', 'price': 0.5, 'winner': False}, {'token_id': '98926605073700445184449221251394057480734999487473736461568304885330975610140', 'outcome': 'No', 'price': 0.5, 'winner': False}], 'active': False, 'closed': False, 'archived': True, 'accepting_orders': False}",NTAw,500,500
441,"{'condition_id': '0x84dfb8b5cac6356d4ac7bb1da55bb167d0ef65d06afc2546389630098cc467e9', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '113459643164060403919504712048530019379173768880231414404726414035517357828194', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '110606609354376812966157988257545578031088805684265956480094769102094200583475', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
442,"{'condition_id': '0x8165f5be7fec752a171cc228af9869375118d79bc2d7384df4082d9a89a186f2', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '89116934557786349134295147780105647207865760710501966831474721329516520154844', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '4618698464922673826583446285879784448566625747641822447702567717305296617769', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
443,"{'condition_id': '0x826f97dc5541b756a6724ace82691469dece0d07b8dacb7d62c0b5393fb62387', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '80614591378386216265775246939908351892974900550912465149058983606813256771012', 'outcome': 'Warriors', 'price': 0, 'winner': False}, {'token_id': '66160927293041585378978547454199461666626795991763243044109448975040327320276', 'outcome': 'Nuggets', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
444,"{'condition_id': '0x1d25fbae1d03949aa9fa1593704e3b31de03dd7e18f6a77290274f9a2292960c', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '41307913906495884861913540112011374732686147444244466819889939675508357519800', 'outcome': 'Jaguars', 'price': 0, 'winner': False}, {'token_id': '11432603141150711372078397418841697759245433302916379147871997991303482136794', 'outcome': 'Chiefs', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
445,"{'condition_id': '0x4855918b2b8c6a97122c2b5ab67d7a83cef9569b80926b6e4fcb688f558a5e06', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '14901343434659744813888362951542093074131611344687007904270722375793022249563', 'outcome': 'Kings', 'price': 0, 'winner': False}, {'token_id': '40809391121133606238873779969437652753457078641830805127789270118054417384713', 'outcome': 'Rockets', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
446,"{'condition_id': '0xbd73cfd6c4e70e1b7fefb589a8aa45f7c0014967905d9d552d678ad821b725f2', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '39867296793484749261759338230672144185138170205560959841840111287958477904395', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '71876631730945466648094700994054440159740539574470555747636853596983122649415', 'outcome': 'No', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
447,"{'condition_id': '', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '', 'outcome': '', 'price': 0, 'winner': False}, {'token_id': '', 'outcome': '', 'price': 0, 'winner': False}], 'active': False, 'closed': False, 'archived': True, 'accepting_orders': False}",NTAw,500,500
448,"{'condition_id': '0x1a14f855098ea3bc7642fddbb77780ab57da2defa7278a6ba8a9ef3f2e125750', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '34065474306862569447771158391959052627856101304422063728946206179560482420452', 'outcome': '76ers', 'price': 0, 'winner': False}, {'token_id': '9324308854138547804805020023877698650370322631262311693247441048517234635255', 'outcome': 'Celtics', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
449,"{'condition_id': '0x4dc49ea1ddaf826269a5691aa1bb9d69509a0616a266d6c69448664e65169462', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '103733425057729124746205890891948788956330343109988185796973904151250161115058', 'outcome': 'Yes', 'price': 1, 'winner': False}, {'token_id': '55501707684130134810893095134828672275930683163464570609158276445492087580931', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
450,"{'condition_id': '0x031182ee7bb83283b23f575feb615845cc96026492c5732bbd053145f24237c8', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '23524343204745996710492795385834535675756497436523447151139590328737431282666', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '70617084946962644427501420627130176626494607953670535857480326296927694355914', 'outcome': 'No', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
