,condition_id,token_id,outcome,price,winner,min_incentive_size,max_incentive_spread,active,closed
151,0x34a73f45838f5f317e492a9ae48578d7151a468a3c050f19e154869e37175c83,73732057240322275743373096119372559036290179031624130735761385765967321908858,Yes,1.0,False,0.0,0.0,True,True
152,0xd93cb2d70e5e00e804ff2115f59aaed64cffe4af275264e9a629e1e4ad3dab80,26833757084348273199149103131128190314257933645647871320641517705324495047529,Yes,0.0,False,0.0,0.0,True,True
153,0xb20c3ba756abc73ac6511ed2441098c44c7a8ae49d2932e0c4991075a2e52c83,33775763876256098386830854188221823503144014831400886360516254186080031373982,Hornets,0.0,False,0.0,0.0,True,True
154,0x4cf73469e035c38eae6687d5afe40676b05f1bb062af2f4df36ac6786008b473,23542686870659682531900302552414455213259870605070978870251446885668194080328,Yes,0.9969,False,0.0,0.0,True,True
155,0x12a0cb60174abc437bf1178367c72d11f069e1a3add20b148fb0ab4279b772b2,10715043962341292242163832255523703116280692082153281340642602592290195499485,Yes,0.0,False,0.0,0.0,True,True
156,0xe10d50d9e49d0764ee1588622b9820552e957dc3e9565d1de00cc430ba267285,95257448072278975165026766032306542405251251264708396346058827912983378562776,Yes,0.0,False,0.0,0.0,True,True
157,0x5374183ab5a2925fda4e7ac2db4848499458224ce2d73c16d3f248951c80746e,,,0.0,False,0.0,0.0,False,False
158,0xeaaa1621fbb0b319e0515ca6c74da9ffa2c7435234b316072502b23c04004444,16743756446668198418161546459686092770971765469544638637589064152347281520658,Raptors,0.0,False,0.0,0.0,True,True
159,0x34cf158202fa1b5ef7353355c78abead09788c12d0dd3e48d1809429b91f0405,91188500144146969674317393403535392281299405529413287879534071053476116909342,Yes,0.5,False,0.0,0.0,True,True
160,0xee1ba8881abd51edda6623163207451fdd811c953eaf860d2a7c7fbdc74e41c1,57342722469478903377030905020718343009188899511439938144231975886682803218742,Spurs,0.0,False,0.0,0.0,True,True
161,0x4b69dbb9bcb9020a360b44906ae891022f7806fa52bc87fa1a8fa8bd840c1823,77339779978303184475157008971038288321556643748076713674340545289951643325920,Celtics,0.0,False,0.0,0.0,True,True
162,0x41d92ef0532a10cc302734a508d453b0e0596572a87a1e7cd26c3eb096af0389,62585191625355058678161495354541169048134991590981779660995984278786619776658,Pistons,0.0,False,0.0,0.0,True,True
163,0x885c30226079360dcf68f512aac7c23f55de554d968a33501f0c26a714be8aa9,1459643058020717472151859483162622063462097212797039064123535282468076143129,Yes,0.0008,False,0.0,0.0,True,True
164,0x897e27b5869cc669600b13a931177582378d83b7dff4190d1afb574f4ffc4a8b,14947846532519868181998873276877056560084896332095824584036742429394108521491,Suns,0.0,False,0.0,0.0,True,True
165,0x9601905222bfb48b61b505a251d645faf017a312ebc7ade4b447c3632b682910,45294955112737603056580554528642865247419070820371223043405848245481220227637,Raiders,0.0,False,0.0,0.0,True,True
166,0x1e7db4f6ca3919aa41887f9701605568da64287e1e1662aa7558a749ec61146c,105392100504032111304134821100444646936144151941404393276849684670593970547907,France,0.0,False,0.0,0.0,True,True
167,0x75f5b99f4d2ca1223cc41761ceb68dcc974acb39eeea93045b6a06bae03ca698,30129659905200866388642303794274729262835381859109268225252234568823515085591,Yes,0.0023,False,0.0,0.0,True,True
168,0x1c525ed9bc290ba011d9e249fbea051d2a8fd912628e6e3f56b2ba5ce3b1c361,8099422636983718831269822805077235757734049489013681006452864727280226315805,Mavericks,0.0,False,0.0,0.0,True,True
169,0xe4d3e91c7fa9bf0391fd77114f17a2a00d2fb23c4a9567c29d3dfe4746685a94,34128948498964939853102398325306155688257269216438090996977511798069281111048,Croatia,1.0,False,0.0,0.0,True,True
170,0x5a39c3109a14e6ce9154d74cb23a9834689efdbfbc22e436c25ed9c305ddb19c,93355814860318495484997535800604567125077225463893938140482950452536565110279,Yes,0.0,False,0.0,0.0,True,True
171,0x6a521500cd2c0494540dc059b3eb2f7fa5d2c91dc6f3756ba2aa7a3398aec42d,47964004584107225500321701776265303926067511500178575227907010687520299492312,Yes,0.0,False,0.0,0.0,True,True
172,,,,0.0,False,0.0,0.0,False,False
173,0xec4fbf081cf587efc4facf27fffbc85a9c588cf7108a8bf2689e238124444410,75763949814518394822523458980741561145981797066031821087395064496392435036396,Yes,0.0006,False,0.0,0.0,True,True
174,0xe023d544352833115f5c7a2bc89aba8216adf5bc91de4f59887f0fdc5a682784,54183509765298175804953169181694278231007853239508428409398888321719986478377,Yes,1.0,False,0.0,0.0,True,True
175,0x0e2e0daf4bd99e12d1ef7f4b5409e50aa1111e006a6a2b538ea3b31287f46759,28751449130778274410846639334728311085824681864411079618339288081485173284401,Yes,1.0,True,0.0,0.0,True,True
176,0x60d28a2c6460dd71bfb814e9fe480deab47ab0f3bbfa9a707a42668bbd716d21,53454701104877352421982745579109019650037853347303617511112867534712496498835,Yes,0.0004,False,0.0,0.0,True,True
177,0x1bdd0e463f0cf033656b3695164a1ccbb5d355f72a7b26f4c2f4df5f7d287834,82496067990030323147300552916532907235012681118008350513165922905812880304349,Yes,1.0,True,0.0,0.0,True,True
178,0x665b3ebaad5140dd834a56d90a222ee5a736d750e213b0904c0e1a40ffd307f8,28349163742840491266325329359275686267463409471244237386207663094142968040727,Yes,1.0,True,0.0,0.0,True,True
179,0x5f775cfb745ffb17eb91539961d5cbd2f4ad415ce96f26d3ea56d7220a54df32,112737777737241499194838771598738928732681076811134491499044597562276104822535,Yes,0.0,False,0.0,0.0,True,True
180,0xfc55d0b27397a87efb800bb02f5bae53374b27c981801bde5ee136dcfb434ccf,105070546664320805300586278774686962463580178059055738967096564526466495062318,Yes,0.5,False,0.0,0.0,False,False
181,0x9be4915ed263c3cefe52e999cdbf2ada9aa3f576bdd6d0f55369b59b43e9e381,24734312942662095026495086940168456535490339328151697591402803254654762775362,Yankees,0.0,False,0.0,0.0,True,True
182,0xbeb85a058fb66a783aad6343993777e39a728ea8fc922f1117f084acd8517065,66437162822016987281584121914259626167281493515331952067616187914858717823352,Hornets,0.0,False,0.0,0.0,True,True
183,0xb588de0af8c3bfaeda2c5d27892486e2e67aa5a354762cd8fac54778ab0fafbc,53054702990824026515635025141130655713888479255438091772082546622829618485575,Clippers,0.0001,False,0.0,0.0,True,True
184,0x02e2365ebb79833ef9c33709ecd9f15544dc6c6d2261cb4a9453821ac7bb92ca,5431027315743907773170356781800281564120534874188056565529282291486259765672,Yes,1.0,False,0.0,0.0,True,True
185,0x64aa7fc8f80c4826391bb14c5d2502e2aa601d3bbc520bbb8124a93bd10712c1,12762730256869532503721525343123608234474085154860494286421122188945501314281,Pelicans,0.0,False,0.0,0.0,True,True
186,0x9a5886d03aac3e5f760018d718d7278504c9dfe11feb92269199305c4c9d10f8,88134997955279123735665227089864967901640467302952751888155555164728423117246,Bucks,0.9798,False,0.0,0.0,True,True
187,0x0d1d6af3625d05220220baafb41617599b84b2a091933e69ae06b8df2963b425,51071458988637756640972704210096837794718374868196859364252520265465368337030,Yes,0.0,False,0.0,0.0,True,True
188,0x77d4a177ef2cd46573688aff848797473390923797abf3538eff8a25f55bb988,97148386034581096420023792883770507501632739747402347174442155047777004957710,Yes,0.9999,False,0.0,0.0,True,True
189,0xcb20438a93959f3669740b002e492ecb82da7cbc2932fb27e42c633640a71aa3,109788059842568706318807034608580963960504955414543136454013643327356714299770,Kings,0.0,False,0.0,0.0,True,True
190,0x1b972f0777adbec4801007ed3552b8aba5dcd0e942160e06f1cc68d3cf87eb53,57062989184739760647440405657866561610125609533309064522609506416436434406410,Yes,0.0005,False,0.0,0.0,True,True
191,0xab38bcd9f008428d37d2af324eaa6d6e0313f5975ffb025094bfa3a46a284938,23383062548507814198621277327580301535907085411073641537324460875671930764183,Hawks,0.9793,False,0.0,0.0,True,True
192,0xcb22dd333cdb6834dfd97b366862986ca46130c669198a4dcff3ace532efc278,24077959108372724923679539739402566068788427716317643443218188102902639005834,Giants,1.0,False,0.0,0.0,True,True
193,0x092baf9fe8fe1112ab16ea858c991c609adb713b242606a0aa886bb620965e02,16822006860635335075089335207049009234727717536318538849711041130780797242125,Yes,0.0046,False,0.0,0.0,True,True
194,0xb58ae061dd6675f1d7974726e7de842c978f0e8f6e3cfb6ebfc71bfdc69808d6,7372259546764531610487707181263897970422739281911337843415527884747656120730,Patriots,0.0,False,0.0,0.0,True,True
195,0xe5a029f42e1618ae415779db6d380514328039ee78248708b6f0f952e8cc4b73,112991206871694216194954407313251622320157883708539327477262870678176165145190,Nuggets,0.0,False,0.0,0.0,True,True
196,0x7538baf5efd8ea24312c9b8ac57da63b4b6859e5364141b9bc60f7e9c039f365,78298558026463480792663047021827504829696816951396082629793487395081384215759,Yes,0.0,False,0.0,0.0,True,True
197,0x95d130a3b6f15fa3f90ce2576bb13e40bfc0abdf92ada4819c3cd53cce94e1b8,44410223134538372855749297846022148180339814105925660101383408944923318545598,Rams,0.0004,False,0.0,0.0,True,True
198,,,,0.0,False,0.0,0.0,False,False
199,0x055176c9ebd8775c281ad540d5c16b3323e316507aef2d45c84f061cbc6bbcdc,96608690015534549481981139148848533486469138671280945937552552577172448128011,Red Sox,0.0,False,0.0,0.0,False,True
200,0x9bea26c852102a50ed736d54504de4683481bc89e2285ee7a52c890ec2e38e07,12960275576607793729646661472620486834369148340338148471631429834254768141476,Celtics,1.0,False,0.0,0.0,True,True
201,0x9ea0c01255e588cc416ae45e0f9a5693ff4841cadb9c497ff26a509b6229442b,48328759414714880574318726121896003005916394784276988820613440547137427466236,Mets,0.0,False,0.0,0.0,True,True
202,0x12a4c548419096332e40507de4844ebf46d06b4ed39410c63a6e25a7baf66294,23511806487088208015955922415830486460738576165205267414208238011027266428530,Clippers,0.0,False,0.0,0.0,True,True
203,0x2e32c462c385f12cca2a6c62d0b6ed4e6eb9d84f0c7aa479fcc96de7870f09cd,45204145066587747399268995700326032923502757691441796778036793778851166121471,Even,0.9983,False,0.0,0.0,True,True
204,0x62183cd6b474de53be4c710b53703d00969dda05f73fadf8f19d5569be2a0a7c,31071372880059768717734430452508859060100599609849918960770304754836720327,Yes,1.0,False,0.0,0.0,True,True
205,0x63607be55aa8f3889941dae30af473a39f4c40939a5ebaf8fe62618f45444689,55304135774292744806657624155964107126968572332864842078386581552257418223318,Ige,1.0,False,0.0,0.0,True,True
206,0x5cad07ed712bb61487ee209f14bea3da675c3c1c24ab4c8eeaca4ac60e545f9b,1051908559003526187083648337918359820850151043235023787651517291496231658995,Giants,0.0,False,0.0,0.0,True,True
207,0x3a8aae15dc66deeac45803e47583a1eeaab9a64a14d52a4b2bd74389f339b4d2,88010097064237810967023151177551985308205079454925162276839916738039451275722,Bucks,1.0,True,0.0,0.0,True,True
208,0x8e42f4d01c84d5d8c58c2e8e0ad10501fbbb5252376d155e477ea3615f577f83,6111361601081289081940958727663357692818295555285339128461400747195998740562,Bulls,0.0,False,0.0,0.0,True,True
209,0x1b804476264430dab04c04631e68193dbcc18dd2c2a5db4500f917045f20a4ec,115561635104714436100215748865072575686018670437829613450655887482514153297143,Wizards,0.69,False,0.0,0.0,True,True
210,0xc27fc10fe7d24c1fb22607a15b90f26c116dd08a2e96ef7becdad894cfd9ee89,102894439065827948528517742821392984534879642748379345137452173673949276014977,Yes,0.0,False,0.0,0.0,True,True
211,0x80dcb010ea53350c0a67f018c861d11239e5638de7d7c779510a7177cf1a1974,35392040364993642990738117435106346842811851597388193850514007823217284880182,Bills,0.5,False,0.0,0.0,True,True
212,0x37a9d3e59ab4bd3c622f74207d2179dc21a00a648a8bd98a64739a3a720c643b,68034208601303513670594201700259533828530054343282902539294658202372121720788,Mets,0.0,False,0.0,0.0,True,True
213,0x7e912d337aec54d321a4d415bd05e5a6676c3f04617f07def1281be7e0af3e91,26174674438429794193834912492739683499712017911436124046705415717174721343905,Yes,0.0,False,0.0,0.0,True,True
214,0xa4327fa7fc306ac5bcbb7ad564486b2bc303e37afff4ba03830b92bdec7af969,73950267659809788179116099742757144480677506827980903019633755837215978435254,Yes,0.0,False,0.0,0.0,True,True
215,0xd54318ef289bf2ba5e9e59ef9e0cff30392d144ba6dec7a0dd1154f490c62930,10291322031101539701674945852173223859727198267487942965058814626883691021623,Warriors,0.0,False,0.0,0.0,True,True
216,0x96b9d9687b28272b7b65e801da42a0ba0353961109efebe12509dbd05a79cca9,24676482804844240454786470186852776526545666673623835743175088959202092287129,Yes,1.0,False,0.0,0.0,True,True
217,0x51ac91b122802b9a904011bfd1a43c5252c0d355ba5e93f861e1933a7b2dcf65,110675473395779635429318181350500506214262289160204832015445270684832208114098,Clippers,0.0,False,0.0,0.0,True,True
218,0x590169f12fbb2c00b4735c1aab4f406cc635ac7139dc739372f47ffc7004ea66,80290798465146696141993589845468584666432906960794900220166403416725326680712,Djokovic,1.0,False,0.0,0.0,True,True
219,0x6b3751822822bf12e650c2920db73d7e2066792127d7ce69b7f684ed3e496aaf,56609540568932168086366129960156742894313098733400417277083261062927714065926,Dodgers,0.0,False,0.0,0.0,True,True
220,0xee648b8089c91a3e9189ca202a386814e3ea0d00b15596706419e715141679ce,69912669198603101688899229770943607112632607930024815034098368969961920386734,Spurs,0.0,False,0.0,0.0,True,True
221,0xcd6a2a85f5c315e177dbf50a53efae3a9f2d62ab453390c68c29a60e2b0cec24,12551043438246240369738587419394129778672843864672304543898157311298964945549,Yes,0.0,False,0.0,0.0,True,True
222,0xb5858726a0b48b44465ee6c6d0d8fc913bde224ebb1045a537a687cfe1171222,3854028961966046605980069255334402052447887445769771059116269182001114272326,Yes,1.0,True,0.0,0.0,True,True
223,0x55e3270f9e92737911dd03116513fd13c6236e40a62e8902dccebb9d683949cf,53198442460335364129087247907690323526183839262482037434018684460990358294545,Bengals,1.0,False,0.0,0.0,True,True
224,0xbda3f736ff25461f6797e1ec1126a30f00255cf212c0ab25338816dc09e2a00a,109383107542828156465613740695051648648858693838770197092489611040401867500889,Yes,1.0,False,0.0,0.0,True,True
225,0xd2efb83b2e249770d2c7b2efbe5cb46d009e233a77d400285a3c49670254cb9d,59122697133926703315223288634682924393830675427837137855440958463919524452650,Magic,0.0,False,0.0,0.0,True,True
226,0xb02585633d49910a9bc6493c515d38224af9e4ce6784b86fc18ef4933751fa44,91716382262830102122629104740896980380303719834884169141531546090947484578960,Yes,0.0008,False,0.0,0.0,True,True
227,0x6a6ca5cb80b453e178af19c2dc887dd6f8ff4e4884daa61935c3711a6c09e83b,87478238843962372955942642067463731884279746362588126171058056558772239734230,Yes,1.0,True,0.0,0.0,True,True
228,0x1c01c14696024ceb131fe098a5869c0fd8e791521ddcb954fdc2926a5224146c,100738575106193350762365924317958040663777579546786926740825477713384398818828,Yes,0.0007,False,0.0,0.0,True,True
229,0xcf98c438e75dc4fdc25b1e48de23adffdc4a15be9cc89f5b73721198820820c1,38533708059183496482396436337628663016977781241069578366354949231739219895465,Suns,0.0,False,0.0,0.0,True,True
230,0x69d110a0dffd6cbb27a13394b4c213ff2559e6cd2b3e40f7618bd233afbab5d3,37467393793870216551696405777887476755411553063234773578246172326723370667995,Yes,0.0,False,0.0,0.0,True,True
231,0x8522f1ccbfc3ca142dba6581e9a03fe19878bd9dbf63c14c852af646e3cec0f4,7101536719998561572123250745174727974094206691994889211382733834797697725032,Jaguars,1.0,False,0.0,0.0,True,True
232,0xb4ca5ab11a401f621052b4ee098202a24650895a9e60d5fd7b4151e9b94bbe09,62539255451654940140508513770103528332137371714700471455610181738416474091864,Yes,0.0,False,0.0,0.0,True,True
233,0x5e816bab6a20066537fb762d4a38d83723e9e677a86e1e337142b12e87978e7c,54776073602408079957025530097272434949418288863327165190526144328321707887220,Yes,1.0,True,0.0,0.0,True,True
234,0x6f4abfca61802339cdb687ba1fd6f3f4e5b651553cc3e588c14864935b919c3c,75511560770817300470769927283654954981362963507802261481416591517486293281201,Eagles,0.0002,False,0.0,0.0,True,True
235,0xe17a0a6cf7ba8037e7ff4d21aa52dad1225ceb688e5d7634581a33d470231b8a,80199677557395360296324475529876249074210649088740142116557046384871133150134,Celtics,0.0,False,0.0,0.0,True,True
236,0x40821ece7cc6d2c472c92beb6b44ae23cb9fcfa2c937a815d2755a17f94588a8,3672138123119395060568279713729229768325544227071930438034786349667420787861,Yes,0.0,False,0.0,0.0,True,True
237,0x3686edd03e22e725f6b976867992d997a76b6a824d801e90dd535a765525b62d,75988068389760042903591446591538099438562778855499430143350291630307115295816,Yes,0.0,False,0.0,0.0,True,True
238,0x4c7a713ec1b1940067c1a3df8e4069188a0147d62d7919a6175bf8a14e8c2bb5,110113635134798625574870748692083119759502066344942504030837677569746599499448,Yes,0.0,False,0.0,0.0,True,True
239,0xfa8d3b5d502aadbe20ac09fb8f98b79df2ebacf1e8a2bb015881c1e621db197c,107603946325450022226460221882658210262786488062741438163850968257311959550951,Yes,1.0,True,0.0,0.0,True,True
240,0x8dbd92fdfaa32336815db6973720f327f000a3e39fb9f2933ca00e46e21c2ab5,31363685416384543530663919338721289681459484979791822111484515221847593381245,Yes,0.0,False,0.0,0.0,True,True
241,0x069e4a36a50972cfb19800b373ff6013eb311c5db70ac18ce9970a5f9ffd617f,30724350426664936219265414656870586951199488588995870716360921518394717460090,Celtics,0.0,False,0.0,0.0,True,True
242,0x00df943d710d2875e0c73b1d5ee33885d97831a51748819aee9b11c8a84f2774,51623468901331114256978022861574794579186031482980884789775983427930188375445,Yes,0.0,False,0.0,0.0,True,True
243,0xdcf5584a220ca90d1f2808618d7de9dd95fc02933d142ec14681adadd10b4dfa,43193325459198274796642029321449158178889308996403104719004334913744573052925,Yes,0.0,False,0.0,0.0,True,True
244,0x3c1b76f77f93f19371d3df801047c0fba2e6ca4c4bd489dbabea990ea68f8941,55587534433102763859032443585846918727132208718352714378810158969375734322181,Yes,1.0,True,0.0,0.0,True,True
245,0x0da3bb900632c5dfa0dcda6df806fc2b84862bb1820a141f9a22e0fcf27c8d55,35135409348165296533425769152169889177123033197141413836854440313087551126988,France,0.9997,False,0.0,0.0,True,True
246,0xa00a22b16d602abf9ed695404df68a71ddd4ef05573bf9590de4f0fccf096c93,43232097181918994738032241755006123258571385315939394755006203919277954135565,Yes,0.0,False,0.0,0.0,True,True
247,0xfcc2fc081d8c97bc3839c061566783e17d34b2e1b14fc5368b6e785b3593b45f,85452301668193178619705061919995037432447888063969337198247521596284610973839,Heat,0.0,False,0.0,0.0,True,True
248,0x477a045e9894a24a46bf7ee66cfdff136a3354806d38f09e30f3c638d01aa54d,49060501075607855586161654899390661674347113637206178487124127851580203134391,Suns,0.0,False,0.0,0.0,True,True
249,0x9f4528ac26f2b4921fb2d8bad9ceaed81cfb401ccd356ebfe6d6b2d4d8918462,16653179683321958276217807954193657616120960367133857220836964595221784015733,Yes,0.0,False,0.0,0.0,True,True
250,0x9362ec7d24e06d326bb193d4d22f7d65bdd15b423afe242dc85c8103fd822404,32953190650490626719383000871533221289192210456474425874962397482243075916240,Pelicans,0.0,False,0.0,0.0,True,True
251,0x360645970294052a2e7e8e33e2f6190465f800631d6916d3b5d54670cf471050,17365165028299207887279069903251172533743836120669440352742625000547830130474,Jazz,0.0,False,0.0,0.0,True,True
252,0x0ce5e4c60480605f22701180b8e9322952ca4075e321771eb756d53aed85e9a8,54376778741683480050550946809771489751183901510562630512206908735602714303892,Yes,0.0,False,0.0,0.0,True,True
253,0x29a6590ab1d56750f4dea68314251517282d66b39a40f1b8f090658d96a82fea,12547553781164072723334035202200293365327505995532732025618047425377093691263,Yes,1.0,True,0.0,0.0,True,True
254,0x6990d6e01dfb025b5dcfb14314a2a416f3fdbe0009dfbfc930bfa2c1d6b176bd,28475777190884731651263443494542210710874883643472548255301416777569646978415,Yes,0.999,False,0.0,0.0,True,True
255,0x33a7545297ab2dce2b8f233f5130d40b4369b7d03fc1d503f28ffc29c6c4399e,67165043070450991884084039094660561495411827611281252503453042675272040015313,Yes,0.0,False,0.0,0.0,True,True
256,0x88f1cd323510b497f2c8c91f1f277d78019085ccb326f3312aa162054ac9196c,54921985547807355225367396212747451395978201818745889478363969149342038556120,Timberwolves,0.0,False,0.0,0.0,True,True
257,0x72c797759025008d86ea7832bde9a880231b5f26b2e337580bf4fac75375a94f,22879355359466154713923471127989210853688866110947180657971800485706233698654,Yes,0.0,False,0.0,0.0,True,True
258,0xd425eb1d83aef0500596c46254b199a4fa44247da2d61b0a359f81c6e8211e4f,114371001821164164902646439685427759853981924302906124203753724550487055672889,Yes,0.0004,False,0.0,0.0,True,True
259,0x809e64b01386f5ab99a60ceaca350743dab6f06258b4344ff34c30fb118cb70d,73983967602180400743409852189939588622774630829264655927036111986170880178444,Packers,1.0,False,0.0,0.0,True,True
260,0x0c62dd0797038c64178595dcb38037f132ec6204337f98683e35928da9cdfbc9,69245667679004603163191885620164871662356486091264022006544027126275537989867,Mavericks,0.0,False,0.0,0.0,True,True
261,0xa78eebacfd952673a3dc8c93e90a3bc8fd59e0e91d29d60da66c6f52ca06ab9d,103487186009722599113861890289540178961896603711342335757129370746707388969271,Yes,0.0207,False,0.0,0.0,True,True
262,0x5e5172329111b4ee0c810f2c96f30a5967e9dd283ed8a4f27fff5056246b2141,17752522915577482349025945129073295837556020015757852272359508749964008429604,Steelers,1.0,False,0.0,0.0,True,True
263,0x6b49e48e37f60301f89ae8c969f733a4acf6ddd0472319b90e9ff7d24126df77,20350797769976818862150685681410997947318138396123863426604725654758915287705,Magic,1.0,True,0.0,0.0,True,True
264,0xa434a4dc344e31e61b574bab9fe26fd98e31df385a350d9979ebc995b2f24396,21165981425700189928241704556676910025612309708934711559745460277177902985325,Makhachev,0.777,False,0.0,0.0,True,True
265,0x76cd905d8b0ba716d1960387277b8f5a763cb6809858505fb3799233681e7ebc,358898203035083957660672685440818943730885729293318679400652832114943589408,Raptors,1.0,True,0.0,0.0,True,True
266,0xacd5c84725d0e6ea5a6c2483763e272a2154ec565131cbb761e4eb83560ff184,13589447973185202405847264611512032254825699962564105524290292130566663670063,Cowboys,0.0,False,0.0,0.0,True,True
267,0x793a782e78ea4826b7a567180902594f5c37d760fbe94bc8334144d6aa2a4470,91998264362523808800846793060253225784666160861639484740081377061356846572310,Yes,0.0,False,0.0,0.0,True,True
268,0x8e30ee6bbe58b94fbdab3eee184f3f3c7be1d017c3694c84b6bb0c2f822f3f77,90773025804727515061192574369130430127570172639567279290514043844242011398450,Lakers,0.0,False,0.0,0.0,True,True
269,0xe1569709ff06d783423cb55da2934a003faaad1b95438cbc7b882b156463bb03,65198362755799349988725589735601806265024689107358006824222388579552615226514,Lakers,0.0,False,0.0,0.0,True,True
270,0xee94ffe287881854e884411c9dc48688ed8c722315afc725de9fc854b0bbc2ac,82427274905568832382083351603438182611444995853176760246997830431171204014626,Yes,1.0,False,0.0,0.0,True,True
271,0x29cc7d4abdcee385d87870bb5d9d947e8538d536826b61fd9b855649e17383c4,5912606346218968837245417972880940271599125135436370448270047998773079194443,Yes,0.0,False,0.0,0.0,True,True
272,0x9ea3c48e891229bd7551724e4961972eead76ea5dea8ed211690e2e8e0fd8ec4,75088336899951967874943793231593987139003460633994679100972532839600957915831,Yes,0.0,False,0.0,0.0,True,True
273,0x10f348d6ad73199a1efe44575c968d8b5607efdafed160063f55c44323a6447f,69780454012463187823535820084522830812885656025605618935844468793563244422936,Yes,0.0,False,0.0,0.0,True,True
274,0x3f969c5f52a01224b1d7903952f90f3ca453d15b919ee16dbdb86eb297cb8d89,43617473640893650094000330805196154954357249323611881955755046373215631562348,Fritz,0.0,False,0.0,0.0,True,True
275,0xb03b50581d3ed24f8d40c3bc3ca235fc82ba86eaafc2aed2a9fb85a47402a96c,106442146417353994549341768954662846308837575744382260069699165928041680837679,Yes,0.0,False,0.0,0.0,True,True
276,0x5eb98990f95a673bd6a438c47d8f5bd835a255b87b42a88123fa92c653859c3b,18085453502961937279853269962073107148504617320486877246539194898523412634575,Twins,0.0,False,0.0,0.0,True,True
277,0xacd1a3f77fcec8c019e927d9b74ab18b5143bc30eea42204671622df0362c683,104905074307445354518472764576583511270810847481505165859393998997916109105147,Yes,0.0002,False,0.0,0.0,True,True
278,0xdeac70108b3fbdaf75961452cb505308a1f87e93e1e1c63e657739b7703c5619,94379110933151465346452554252783702501854403722034183361478772150876526799420,Yes,0.0003,False,0.0,0.0,True,True
279,0xde07e1ba5613a883e35039c531cad13e5bb2bbf5e58a54837076ff5cd9d3ac34,67406210948766503207063950355590696565885656557442353249681261396505707710411,Team Giannis,0.9996,False,0.0,0.0,True,True
280,0xf22e70d21dcb4cde82689e36d54929eb71226233f1629416d992c1ff11267cba,86563161976475054251889537722362846738940180347141989043067370204144535195437,Yes,0.0,False,0.0,0.0,True,True
281,0x265fb70abf8aba53a23bceb551a5701e189f284505e0e5671c3b4ddf71651a34,65338228178852199823754371247740656522799499632123919414222267674862620974390,Grizzlies,0.0,False,0.0,0.0,True,True
282,0xe97e5c12774c0fe788da618bf97902c922dce02651c2723e9e8703549b40173a,17248175504267147961315626389401172451181243451792130369621626438730076342921,Warriors,0.0,False,0.0,0.0,True,True
283,0xe7f4fdce2911156a3b5e534d85a209e6a3932751b61a4b7c9feb07b57ca3ade5,92173133480183276343568124396098201677510217325974141271090482130444773311445,Yes,0.0,False,0.0,0.0,True,True
284,0x8d03ffacb39e355413dfbed8c8888a28a26f2305f04edfde521d95fa9bd3cc2d,46967172738902909641601404906246691839081964942588780959343564654102695926147,Timberwolves,0.0002,False,0.0,0.0,True,True
285,0x4f48d4b9ae5a53224cfd48c1b566648c7e4621161db15f0270e553467e34f17c,18000258843307800682104596367852288040192823446710235325931975831434259104709,76ers,0.4115,False,0.0,0.0,True,True
286,0xacfc27ee95d80919e09e7f6e545ea8d009ac3eb99ff28130189460412bffd638,22680747681101003433675014695822782889341310921750106887889792811461667492393,Rodriguez,1.0,True,0.0,0.0,True,True
287,,,,0.0,False,0.0,0.0,False,False
288,0xf6c10171a01fc72f50555ebd21a56434be30dd4b7d05f35ea2a0b44930f2102f,24206571990462372210107193469674000179074033584241821402376409731444073925638,Yes,0.0,False,0.0,0.0,False,True
289,0xa9cf5313e10ce87be900934970fdc0a0c26f4ab12671eb1bbed12ba88120f71d,28138408415760624400519509867904324806200671314808027842532314150683687796821,Yes,0.9998,False,0.0,0.0,True,True
290,0x15c0504f370a50cfb0524441563096393198b8959d760c0347949e689a655576,8324329575596800618842953068948484663467206098101353336934688506350052362726,Dodgers,0.0,False,0.0,0.0,True,True
291,0xc50c53224dc32d12ea75c45560784dbc55cd350a5aeb3f2c85375bd1cf0079dc,28193772404670945468997115627795002829543960790670693434430525752514649502558,Bengals,0.0,False,0.0,0.0,True,True
292,0x760145896243fbcce0bcd4cc9c7e27fbe970af76378a4dc5d969fb1cffb78787,14273147053710122319178671298883072253166349742537141751032180151500293797266,Giants,0.0,False,0.0,0.0,True,True
293,0xbe25fae27c2a6d94a11f5b69ac351dfc05787db892bdcc1f1dc08162d357fe67,62848908339383036242910867260194598978422530084459039188661578647919537781916,Pacers,0.0,False,0.0,0.0,True,True
294,0xa14e495586d67eeee273bad2af303c38cdaf8581a0a9c98b33b67c797bd06f75,112222773434070367382250115062386391941941551217441584130926593217051322018057,Cowboys,1.0,False,0.0,0.0,True,True
295,0x951cc014c30d4d9f18f4738905e44c8613356379da583fb76e08b60855037a03,7485789793420109554433747368362501384889372782243986779008355377936022316153,Yes,0.0,False,0.0,0.0,True,True
296,0xd1107321e2debac95ae3ae3e09c8bbce929fdc269ff098a203c749ff5f27f8eb,19354132309089985396553722299259971391037966743953543983825886388600915230406,Pistons,0.0,False,0.0,0.0,True,True
297,0xa4cb8fe1d2b5ecec1603c20ddc53a9e6604d1359838dda9e2beb11c72c7b1f4a,87540062983216276304717058129038129958322567287721887398416420383417618008418,Pelicans,0.0,False,0.0,0.0,True,True
